0,1,2,3,4
"(0, 0.91721547)","(4, 0.07142371)",,,
"(0, 0.9662849)","(3, 0.024803149)",,,
"(0, 0.9101458)","(3, 0.08839076)",,,
"(0, 0.93665266)","(3, 0.061760362)",,,
"(0, 0.994853)",,,,
"(0, 0.86719215)","(3, 0.120153144)","(4, 0.01159749)",,
"(0, 0.91322017)","(3, 0.08513317)",,,
"(0, 0.7903518)","(3, 0.20753644)",,,
"(0, 0.8590529)","(3, 0.13879408)",,,
"(0, 0.79160273)","(3, 0.20597923)",,,
"(0, 0.6089794)","(1, 0.060412746)","(3, 0.31543106)","(4, 0.014516367)",
"(0, 0.55426514)","(3, 0.44332263)",,,
"(0, 0.6385477)","(3, 0.31492803)","(4, 0.045114566)",,
"(0, 0.94243073)","(3, 0.05564922)",,,
"(0, 0.9171611)","(4, 0.07755776)",,,
"(0, 0.85062265)","(3, 0.14673178)",,,
"(0, 0.9038999)","(2, 0.021017618)","(3, 0.07357433)",,
"(0, 0.97472566)","(3, 0.02245998)",,,
"(0, 0.8557345)","(3, 0.14245084)",,,
"(0, 0.69525826)","(3, 0.3030507)",,,
"(0, 0.9602979)","(3, 0.037559003)",,,
"(0, 0.919699)","(3, 0.07830449)",,,
"(0, 0.9190087)","(3, 0.07893037)",,,
"(0, 0.7042493)","(3, 0.29381806)",,,
"(0, 0.86704236)","(3, 0.13053375)",,,
"(0, 0.80054903)","(3, 0.19723338)",,,
"(0, 0.93983245)","(3, 0.058095906)",,,
"(0, 0.85222375)","(4, 0.14005141)",,,
"(0, 0.8814123)","(3, 0.05845744)","(4, 0.058964644)",,
"(0, 0.84612375)","(2, 0.046035044)","(3, 0.10647713)",,
"(0, 0.77389467)","(3, 0.22391343)",,,
"(0, 0.84667957)","(3, 0.15113074)",,,
"(0, 0.81593764)","(3, 0.18188882)",,,
"(0, 0.81564254)","(3, 0.18246135)",,,
"(0, 0.9465139)","(3, 0.050011206)",,,
"(0, 0.9032577)","(3, 0.09486774)",,,
"(0, 0.8780296)","(3, 0.120159365)",,,
"(0, 0.7748655)","(1, 0.01586745)","(3, 0.20784912)",,
"(0, 0.5991118)","(3, 0.3991087)",,,
"(0, 0.51555663)","(3, 0.4828473)",,,
"(0, 0.75310475)","(3, 0.24505667)",,,
"(0, 0.5947463)","(3, 0.40363082)",,,
"(0, 0.4854133)","(3, 0.5127777)",,,
"(0, 0.6669199)","(3, 0.331141)",,,
"(0, 0.7396109)","(3, 0.2587302)",,,
"(0, 0.46567705)","(3, 0.5323854)",,,
"(0, 0.60843486)","(3, 0.3901602)",,,
"(0, 0.8392237)","(3, 0.15906632)",,,
"(0, 0.716197)","(3, 0.28183135)",,,
"(0, 0.6584622)","(3, 0.34033468)",,,
"(0, 0.5768974)","(3, 0.4214064)",,,
"(0, 0.54485375)","(3, 0.45359632)",,,
"(0, 0.70231426)","(3, 0.27802575)","(4, 0.018521275)",,
"(0, 0.5167864)","(3, 0.48137403)",,,
"(0, 0.66110384)","(3, 0.33677173)",,,
"(0, 0.5438303)","(3, 0.45447272)",,,
"(0, 0.44147012)","(3, 0.5002605)","(4, 0.05740773)",,
"(0, 0.6834839)","(3, 0.3147338)",,,
"(0, 0.6295332)","(3, 0.36857915)",,,
"(0, 0.61673796)","(3, 0.38161436)",,,
"(0, 0.80801606)","(3, 0.19047111)",,,
"(0, 0.73235595)","(3, 0.2663685)",,,
"(0, 0.6190368)","(3, 0.37961736)",,,
"(0, 0.7239819)","(3, 0.27455556)",,,
"(0, 0.8610867)","(3, 0.13758446)",,,
"(0, 0.63070047)","(3, 0.36795732)",,,
"(0, 0.7827061)","(3, 0.21571922)",,,
"(0, 0.77764106)","(3, 0.22086735)",,,
"(0, 0.3687285)","(4, 0.6283839)",,,
"(0, 0.24902298)","(4, 0.74820745)",,,
"(0, 0.19912885)","(4, 0.79766375)",,,
"(0, 0.18387754)","(4, 0.81266105)",,,
"(0, 0.13229492)","(4, 0.86447334)",,,
"(0, 0.1678004)","(4, 0.8295458)",,,
"(0, 0.046095077)","(4, 0.9509558)",,,
"(0, 0.033174083)","(4, 0.9635837)",,,
"(0, 0.11640779)","(4, 0.8804554)",,,
"(0, 0.16883047)","(3, 0.019510848)","(4, 0.8108219)",,
"(0, 0.3344429)","(4, 0.6628656)",,,
"(0, 0.33673686)","(4, 0.65973485)",,,
"(0, 0.27837357)","(4, 0.71849966)",,,
"(0, 0.2960588)","(4, 0.70069593)",,,
"(0, 0.28506386)","(4, 0.7116186)",,,
"(0, 0.2796985)","(4, 0.71697384)",,,
"(0, 0.30391526)","(4, 0.6924821)",,,
"(0, 0.20903312)","(4, 0.7881629)",,,
"(0, 0.117324114)","(2, 0.026443534)","(4, 0.8535352)",,
"(0, 0.22387317)","(4, 0.7728281)",,,
"(0, 0.15181084)","(4, 0.8449873)",,,
"(0, 0.18462151)","(4, 0.81271785)",,,
"(0, 0.31957537)","(4, 0.67658323)",,,
"(0, 0.14217395)","(3, 0.02870439)","(4, 0.8282595)",,
"(0, 0.07526735)","(4, 0.9218582)",,,
"(0, 0.18424314)","(4, 0.8119872)",,,
"(0, 0.15053314)","(4, 0.84669745)",,,
"(0, 0.263601)","(1, 0.017817052)","(3, 0.030267557)","(4, 0.68794525)",
"(0, 0.19289893)","(4, 0.8038464)",,,
"(0, 0.20503019)","(4, 0.7922132)",,,
"(0, 0.17978808)","(2, 0.773877)","(4, 0.041525997)",,
"(0, 0.28565466)","(2, 0.6414703)","(3, 0.071700394)",,
"(0, 0.23713411)","(2, 0.6672437)","(3, 0.09482135)",,
"(0, 0.3267724)","(2, 0.6389896)","(3, 0.033345312)",,
"(0, 0.1860765)","(2, 0.74021125)","(3, 0.07280817)",,
"(0, 0.13488768)","(2, 0.76494026)","(3, 0.055214383)","(4, 0.044491515)",
"(0, 0.10253445)","(2, 0.7722194)","(3, 0.12430136)",,
"(0, 0.054600663)","(2, 0.7033324)","(3, 0.24120702)",,
"(0, 0.22516504)","(2, 0.6483131)","(3, 0.0939667)","(4, 0.03214672)",
"(0, 0.13528949)","(2, 0.735252)","(3, 0.12856439)",,
"(0, 0.07912703)","(2, 0.7960469)","(3, 0.123803936)",,
"(0, 0.22754669)","(2, 0.66941214)","(3, 0.10191008)",,
"(0, 0.19527483)","(2, 0.7130996)","(3, 0.09054409)",,
"(0, 0.19140603)","(2, 0.7756316)","(3, 0.032033008)",,
"(0, 0.10321685)","(2, 0.7676235)","(3, 0.12803629)",,
"(0, 0.2803941)","(2, 0.6851484)","(3, 0.033541318)",,
"(0, 0.16341813)","(2, 0.7695351)","(3, 0.0660365)",,
"(0, 0.16520092)","(2, 0.75537264)","(3, 0.07856687)",,
"(0, 0.15454051)","(2, 0.6923549)","(3, 0.15216935)",,
"(0, 0.30064565)","(2, 0.62497604)","(3, 0.07354937)",,
"(0, 0.2020376)","(2, 0.58653283)","(3, 0.16569805)","(4, 0.04528451)",
"(0, 0.15348099)","(2, 0.68368894)","(3, 0.12255654)","(4, 0.039755825)",
"(0, 0.25856847)","(2, 0.71775126)","(3, 0.022677502)",,
"(0, 0.10829089)","(2, 0.7443867)","(3, 0.14601138)",,
"(0, 0.16447973)","(2, 0.77084327)","(3, 0.063462414)",,
"(0, 0.22796825)","(2, 0.61939126)","(3, 0.12738395)","(4, 0.024853956)",
"(0, 0.16423523)","(2, 0.71180826)","(3, 0.12274938)",,
"(0, 0.16113126)","(2, 0.66108024)","(3, 0.090367526)","(4, 0.08696368)",
"(0, 0.15588465)","(2, 0.7527716)","(3, 0.0903206)",,
"(0, 0.056380555)","(2, 0.7951687)","(3, 0.1361875)","(4, 0.011793756)",
"(0, 0.9494102)","(4, 0.047434065)",,,
"(0, 0.98616)","(4, 0.011094327)",,,
"(0, 0.97339076)","(4, 0.024088837)",,,
"(0, 0.98819125)","(3, 0.010868351)",,,
"(0, 0.941783)","(3, 0.04054273)","(4, 0.016926657)",,
"(0, 0.9425083)","(3, 0.012857093)","(4, 0.043781392)",,
"(0, 0.9840289)","(3, 0.014712046)",,,
"(0, 0.91490185)","(1, 0.04084645)","(3, 0.04354411)",,
"(0, 0.9963585)",,,,
"(0, 0.9912002)",,,,
"(0, 0.9590908)","(1, 0.038429473)",,,
"(0, 0.9611153)","(4, 0.036256354)",,,
"(0, 0.98443115)","(1, 0.013256499)",,,
"(0, 0.94932395)","(1, 0.047743116)",,,
"(0, 0.91112566)","(3, 0.038176946)","(4, 0.049837742)",,
"(0, 0.98624825)","(2, 0.010535106)",,,
"(0, 0.90754145)","(1, 0.054843437)","(2, 0.0352585)",,
"(0, 0.9969999)",,,,
"(0, 0.9692699)","(4, 0.027855292)",,,
"(0, 0.99738216)",,,,
"(0, 0.9615671)","(1, 0.03613536)",,,
"(0, 0.9857907)","(4, 0.011623864)",,,
"(0, 0.99654686)",,,,
"(0, 0.9495387)","(1, 0.047343723)",,,
"(0, 0.95689553)","(2, 0.040515006)",,,
"(0, 0.9148268)","(4, 0.08248499)",,,
"(0, 0.99669915)",,,,
"(0, 0.8869838)","(1, 0.028717084)","(3, 0.08344401)",,
"(0, 0.9384312)","(1, 0.051617946)",,,
"(0, 0.9671464)","(4, 0.021861512)",,,
"(1, 0.026210712)","(2, 0.7135472)","(3, 0.2564021)",,
"(0, 0.11637143)","(2, 0.6862832)","(3, 0.103685476)","(4, 0.09303405)",
"(0, 0.1237325)","(1, 0.030590763)","(2, 0.7281573)","(3, 0.116977476)",
"(0, 0.056443777)","(2, 0.8792772)","(3, 0.063231625)",,
"(0, 0.17502344)","(1, 0.016574545)","(2, 0.7425432)","(3, 0.050063003)","(4, 0.01579583)"
"(0, 0.12755366)","(2, 0.74464667)","(3, 0.04646749)","(4, 0.08081869)",
"(0, 0.05955898)","(2, 0.8150891)","(4, 0.12145879)",,
"(0, 0.09402833)","(2, 0.88605845)","(4, 0.016345114)",,
"(0, 0.11003514)","(2, 0.6083412)","(3, 0.22605023)","(4, 0.055128526)",
"(0, 0.18939222)","(2, 0.7186921)","(4, 0.08537875)",,
"(0, 0.2415032)","(2, 0.7132778)","(3, 0.021027284)","(4, 0.023659885)",
"(0, 0.24474216)","(2, 0.6913973)","(3, 0.062879674)",,
"(0, 0.14963254)","(2, 0.7634712)","(3, 0.085884325)",,
"(0, 0.05064496)","(2, 0.85673094)","(3, 0.09156419)",,
"(0, 0.06805552)","(2, 0.8104698)","(3, 0.12059612)",,
"(0, 0.16856739)","(2, 0.78056085)","(3, 0.049982037)",,
"(0, 0.10963342)","(2, 0.7801242)","(3, 0.10950139)",,
"(0, 0.17192401)","(2, 0.6556581)","(3, 0.08069121)","(4, 0.09121583)",
"(0, 0.20681694)","(2, 0.78953165)",,,
"(0, 0.09126764)","(2, 0.80722797)","(3, 0.100649536)",,
"(0, 0.071370035)","(2, 0.8649306)","(4, 0.060555954)",,
"(0, 0.13847607)","(2, 0.66359717)","(3, 0.13887243)","(4, 0.05863068)",
"(0, 0.021119118)","(2, 0.84880936)","(3, 0.017886026)","(4, 0.11172126)",
"(0, 0.16042894)","(2, 0.83534366)",,,
"(0, 0.06785977)","(2, 0.7455494)","(3, 0.1629304)","(4, 0.023150545)",
"(0, 0.14560995)","(2, 0.74114263)","(3, 0.08595825)","(4, 0.02691636)",
"(0, 0.04795772)","(1, 0.03552975)","(2, 0.85915416)","(3, 0.056933712)",
"(0, 0.024868285)","(2, 0.8229575)","(4, 0.14884833)",,
"(0, 0.21219403)","(1, 0.016925158)","(2, 0.72737634)","(4, 0.0404812)",
"(0, 0.0844584)","(2, 0.7388336)","(3, 0.12915154)","(4, 0.047084786)",
"(0, 0.5822155)","(2, 0.26326707)","(3, 0.03785961)","(4, 0.1161746)",
"(0, 0.586669)","(2, 0.4100643)",,,
"(0, 0.31456408)","(1, 0.07048587)","(2, 0.47525188)","(4, 0.13664937)",
"(0, 0.4890358)","(2, 0.343772)","(4, 0.16403385)",,
"(0, 0.4798585)","(1, 0.08810409)","(2, 0.40150303)","(4, 0.02806168)",
"(0, 0.6826875)","(2, 0.31395286)",,,
"(0, 0.51738095)","(2, 0.42474034)","(4, 0.05520416)",,
"(0, 0.63098687)","(2, 0.31022626)","(4, 0.056320682)",,
"(0, 0.68437403)","(1, 0.030892363)","(2, 0.2822003)",,
"(0, 0.5551222)","(2, 0.3537359)","(4, 0.08790586)",,
"(0, 0.59442776)","(2, 0.2943013)","(4, 0.108129494)",,
"(0, 0.45447955)","(2, 0.43003336)","(4, 0.112054154)",,
"(0, 0.47229943)","(2, 0.4421855)","(3, 0.01265927)","(4, 0.07231783)",
"(0, 0.5324814)","(2, 0.3598539)","(4, 0.105307475)",,
"(0, 0.49207228)","(2, 0.31159836)","(4, 0.19275998)",,
"(0, 0.5867667)","(1, 0.03783371)","(2, 0.3724803)",,
"(0, 0.63981205)","(2, 0.3441453)","(3, 0.015007818)",,
"(0, 0.5572641)","(2, 0.43900964)",,,
"(0, 0.73498046)","(2, 0.2605049)",,,
"(0, 0.5628123)","(1, 0.062252518)","(2, 0.33130044)","(3, 0.043018457)",
"(0, 0.5447049)","(2, 0.43251893)","(3, 0.02172591)",,
"(0, 0.4055531)","(2, 0.52051467)","(4, 0.07104135)",,
"(0, 0.44694546)","(2, 0.42969775)","(3, 0.0148664545)","(4, 0.10809542)",
"(0, 0.6243149)","(2, 0.37193418)",,,
"(0, 0.6831901)","(2, 0.31317663)",,,
"(0, 0.60409886)","(2, 0.39181748)",,,
"(0, 0.5456915)","(2, 0.36791238)","(4, 0.08320244)",,
"(0, 0.3650308)","(1, 0.10013921)","(2, 0.40396804)","(3, 0.036085393)","(4, 0.09477651)"
"(0, 0.68538684)","(2, 0.31124964)",,,
"(0, 0.49849504)","(2, 0.36597526)","(3, 0.019387377)","(4, 0.11573853)",
"(0, 0.85516495)","(1, 0.14204395)",,,
"(0, 0.8402535)","(1, 0.15727319)",,,
"(0, 0.88578105)","(1, 0.11125155)",,,
"(0, 0.9696629)","(1, 0.027546564)",,,
"(0, 0.97678024)","(1, 0.020152219)",,,
"(0, 0.9239391)","(1, 0.07277899)",,,
"(0, 0.78372747)","(1, 0.20608717)",,,
"(0, 0.8351513)","(1, 0.16123672)",,,
"(0, 0.95997345)","(1, 0.026190871)","(3, 0.013086809)",,
"(0, 0.7673381)","(1, 0.21021289)","(3, 0.0218727)",,
"(0, 0.8383844)","(1, 0.1585347)",,,
"(0, 0.9961043)",,,,
"(0, 0.9497084)","(1, 0.047218125)",,,
"(0, 0.83261687)","(1, 0.16486584)",,,
"(0, 0.9607682)","(1, 0.022790883)","(4, 0.013697907)",,
"(0, 0.92295784)","(1, 0.07382763)",,,
"(0, 0.88501245)","(1, 0.11215709)",,,
"(0, 0.7635194)","(1, 0.19285135)","(3, 0.04293157)",,
"(0, 0.7750953)","(1, 0.18933114)","(3, 0.03481841)",,
"(0, 0.88835454)","(1, 0.108771086)",,,
"(0, 0.8600328)","(1, 0.13750209)",,,
"(0, 0.91286445)","(1, 0.08401112)",,,
"(0, 0.850718)","(1, 0.14656703)",,,
"(0, 0.8628337)","(1, 0.13403293)",,,
"(0, 0.92749894)","(1, 0.070133545)",,,
"(0, 0.7768642)","(1, 0.18528965)","(3, 0.037050728)",,
"(0, 0.8754355)","(1, 0.12191315)",,,
"(0, 0.90094674)","(1, 0.09602807)",,,
"(0, 0.8916897)","(1, 0.10528875)",,,
"(0, 0.8321468)","(1, 0.16488221)",,,
"(0, 0.50750715)","(3, 0.49032664)",,,
"(0, 0.44018203)","(1, 0.017193733)","(3, 0.5411635)",,
"(0, 0.30781862)","(3, 0.6903872)",,,
"(0, 0.3849065)","(3, 0.613223)",,,
"(0, 0.45280927)","(3, 0.5451449)",,,
"(0, 0.37736592)","(3, 0.62080646)",,,
"(0, 0.30915388)","(3, 0.689162)",,,
"(0, 0.2273056)","(1, 0.017188638)","(3, 0.75423825)",,
"(0, 0.3523586)","(2, 0.010047543)","(3, 0.63650435)",,
"(0, 0.57842374)","(3, 0.41970617)",,,
"(0, 0.39534798)","(3, 0.6021906)",,,
"(0, 0.3682221)","(3, 0.6304328)",,,
"(0, 0.16478615)","(3, 0.8331463)",,,
"(0, 0.366343)","(3, 0.5936761)","(4, 0.038702168)",,
"(0, 0.41901547)","(3, 0.57903)",,,
"(0, 0.32205465)","(3, 0.6761369)",,,
"(0, 0.2930986)","(3, 0.7052278)",,,
"(0, 0.5302484)","(3, 0.4672622)",,,
"(0, 0.53020304)","(3, 0.46739122)",,,
"(0, 0.5249024)","(3, 0.4731246)",,,
"(0, 0.49976134)","(3, 0.49821165)",,,
"(0, 0.4050283)","(3, 0.5929266)",,,
"(0, 0.48512134)","(3, 0.51295525)",,,
"(0, 0.32582885)","(1, 0.017687673)","(3, 0.6552995)",,
"(0, 0.42872196)","(3, 0.5693247)",,,
"(0, 0.542369)","(3, 0.45544162)",,,
"(0, 0.21414368)","(2, 0.023414798)","(3, 0.7611973)",,
"(0, 0.44771776)","(3, 0.4253891)","(4, 0.12561736)",,
"(0, 0.4355376)","(3, 0.5626078)",,,
"(0, 0.53569305)","(3, 0.46235025)",,,
"(0, 0.08900391)","(3, 0.9093235)",,,
"(0, 0.22014032)","(3, 0.7785779)",,,
"(0, 0.22473627)","(3, 0.7738074)",,,
"(0, 0.08335449)","(3, 0.9152039)",,,
"(0, 0.3059568)","(3, 0.6925536)",,,
"(0, 0.26047963)","(3, 0.73797554)",,,
"(0, 0.17546621)","(3, 0.82284164)",,,
"(0, 0.15660124)","(3, 0.84156805)",,,
"(0, 0.22413005)","(2, 0.016906843)","(3, 0.757871)",,
"(0, 0.10393227)","(3, 0.8946241)",,,
"(0, 0.07028549)","(3, 0.9280848)",,,
"(0, 0.24125418)","(2, 0.054966744)","(3, 0.702903)",,
"(0, 0.26115298)","(3, 0.7375782)",,,
"(0, 0.12822711)","(3, 0.8701619)",,,
"(0, 0.12383705)","(3, 0.87449855)",,,
"(0, 0.21506773)","(3, 0.7835309)",,,
"(0, 0.2285996)","(3, 0.76990306)",,,
"(3, 0.9336277)","(4, 0.06193322)",,,
"(0, 0.22166586)","(3, 0.7765635)",,,
"(0, 0.1848832)","(3, 0.8139843)",,,
"(0, 0.33051482)","(3, 0.6681902)",,,
"(0, 0.103285454)","(3, 0.8950605)",,,
"(0, 0.073622406)","(3, 0.92482835)",,,
"(0, 0.08797664)","(3, 0.91055596)",,,
"(0, 0.096132)","(3, 0.90192664)",,,
"(0, 0.2435556)","(3, 0.75492954)",,,
"(0, 0.20158368)","(3, 0.7971739)",,,
"(0, 0.06941948)","(3, 0.9289058)",,,
"(0, 0.11380363)","(3, 0.8846689)",,,
"(0, 0.18492743)","(3, 0.81362706)",,,
"(0, 0.16446203)","(1, 0.8328576)",,,
"(0, 0.18335277)","(1, 0.81327456)",,,
"(0, 0.19337149)","(1, 0.7816379)","(3, 0.024278477)",,
"(0, 0.15615465)","(1, 0.8297675)","(2, 0.011542776)",,
"(0, 0.22713633)","(1, 0.7699778)",,,
"(0, 0.21582337)","(1, 0.7810545)",,,
"(0, 0.2287068)","(1, 0.76763767)",,,
"(0, 0.14981659)","(1, 0.8469405)",,,
"(0, 0.23173)","(1, 0.7654661)",,,
"(0, 0.1584114)","(1, 0.8376309)",,,
"(0, 0.22775699)","(1, 0.7680634)",,,
"(0, 0.1652705)","(1, 0.81370604)","(4, 0.018427541)",,
"(0, 0.16489772)","(1, 0.83154833)",,,
"(0, 0.1412846)","(1, 0.8555018)",,,
"(0, 0.1972271)","(1, 0.79968536)",,,
"(0, 0.19962452)","(1, 0.72886294)","(2, 0.06882557)",,
"(0, 0.21852155)","(1, 0.7786578)",,,
"(0, 0.16928943)","(1, 0.80756736)","(2, 0.020296237)",,
"(0, 0.18464866)","(1, 0.8121419)",,,
"(0, 0.16480303)","(1, 0.83214265)",,,
"(0, 0.23151883)","(1, 0.76531535)",,,
"(0, 0.19220044)","(1, 0.7480175)","(2, 0.02619091)","(4, 0.030938338)",
"(0, 0.25915432)","(1, 0.7156173)","(2, 0.022276355)",,
"(0, 0.28097236)","(1, 0.71617234)",,,
"(0, 0.17474674)","(1, 0.82244277)",,,
"(0, 0.10812121)","(1, 0.86099106)","(3, 0.030059887)",,
"(0, 0.26021188)","(1, 0.72113013)","(2, 0.015537527)",,
"(0, 0.09940253)","(1, 0.87732804)","(2, 0.020904547)",,
"(0, 0.18383263)","(1, 0.81282926)",,,
"(0, 0.2135868)","(1, 0.7472902)","(4, 0.036562447)",,
"(0, 0.784343)","(3, 0.21399492)",,,
"(0, 0.72133964)","(3, 0.27680218)",,,
"(0, 0.8574056)","(1, 0.012543935)","(3, 0.1287834)",,
"(0, 0.7979588)","(3, 0.20057249)",,,
"(0, 0.8923253)","(3, 0.105849646)",,,
"(0, 0.77288)","(3, 0.20412913)","(4, 0.021724135)",,
"(0, 0.8869093)","(3, 0.11115235)",,,
"(0, 0.9255314)","(3, 0.0728928)",,,
"(0, 0.76280755)","(3, 0.23551808)",,,
"(0, 0.8230012)","(3, 0.17509422)",,,
"(0, 0.7141579)","(3, 0.28338274)",,,
"(0, 0.814931)","(3, 0.1835274)",,,
"(0, 0.8213831)","(3, 0.1764918)",,,
"(0, 0.81496805)","(3, 0.18309404)",,,
"(0, 0.72255135)","(3, 0.275637)",,,
"(0, 0.82617277)","(3, 0.17214273)",,,
"(0, 0.68409455)","(3, 0.31453967)",,,
"(0, 0.8104575)","(3, 0.18797846)",,,
"(0, 0.83740294)","(3, 0.16099268)",,,
"(0, 0.8472446)","(3, 0.15117775)",,,
"(0, 0.8001835)","(3, 0.19806643)",,,
"(0, 0.7758444)","(3, 0.2225729)",,,
"(0, 0.8226291)","(3, 0.1758303)",,,
"(0, 0.911547)","(3, 0.08685228)",,,
"(0, 0.87054634)","(3, 0.12755029)",,,
"(0, 0.7722395)","(3, 0.22597866)",,,
"(0, 0.74592113)","(3, 0.25243083)",,,
"(0, 0.8367228)","(3, 0.16145256)",,,
"(0, 0.8130417)","(3, 0.18524717)",,,
"(0, 0.6777877)","(3, 0.3077734)","(4, 0.013343453)",,
"(0, 0.7563497)","(1, 0.24047711)",,,
"(0, 0.7503583)","(1, 0.24679682)",,,
"(0, 0.7586049)","(1, 0.20462355)","(3, 0.035853725)",,
"(0, 0.70121473)","(1, 0.28120753)","(4, 0.015199123)",,
"(0, 0.77415913)","(1, 0.22266915)",,,
"(0, 0.7557442)","(1, 0.2412987)",,,
"(0, 0.65254456)","(1, 0.34453362)",,,
"(0, 0.7093827)","(1, 0.2881665)",,,
"(0, 0.7280856)","(1, 0.25395876)","(2, 0.015572018)",,
"(0, 0.7476917)","(1, 0.2491497)",,,
"(0, 0.81834537)","(1, 0.17908454)",,,
"(0, 0.7153629)","(1, 0.28129563)",,,
"(0, 0.710199)","(1, 0.28661135)",,,
"(0, 0.8076181)","(1, 0.18314238)",,,
"(0, 0.7512273)","(1, 0.24554174)",,,
"(0, 0.6568378)","(1, 0.3286088)","(2, 0.011754745)",,
"(0, 0.6574184)","(1, 0.33964145)",,,
"(0, 0.65730286)","(1, 0.3325891)",,,
"(0, 0.68676)","(1, 0.30973032)",,,
"(0, 0.6698631)","(1, 0.3268874)",,,
"(0, 0.66912043)","(1, 0.32786793)",,,
"(0, 0.73554677)","(1, 0.24624527)","(2, 0.01601025)",,
"(0, 0.76016533)","(1, 0.23652738)",,,
"(0, 0.744506)","(1, 0.24075629)","(2, 0.012089904)",,
"(0, 0.7258033)","(1, 0.27118677)",,,
"(0, 0.8024418)","(1, 0.18863043)",,,
"(0, 0.72334296)","(1, 0.2734031)",,,
"(0, 0.7263999)","(1, 0.27034718)",,,
"(0, 0.67934126)","(1, 0.31702116)",,,
"(0, 0.8005863)","(1, 0.19618249)",,,
"(0, 0.9293091)","(3, 0.0687164)",,,
"(0, 0.9937912)",,,,
"(0, 0.9927578)",,,,
"(0, 0.99229246)",,,,
"(0, 0.99290675)",,,,
"(0, 0.99346995)",,,,
"(0, 0.993313)",,,,
"(0, 0.94542086)","(3, 0.052200865)",,,
"(0, 0.99256974)",,,,
"(0, 0.97004986)","(3, 0.027737934)",,,
"(0, 0.9134576)","(3, 0.08413006)",,,
"(0, 0.9934057)",,,,
"(0, 0.9651472)","(3, 0.032523725)",,,
"(0, 0.99458724)",,,,
"(0, 0.99205226)",,,,
"(0, 0.91418016)","(3, 0.08362773)",,,
"(0, 0.9920794)",,,,
"(0, 0.9947238)",,,,
"(0, 0.9732824)","(3, 0.024429187)",,,
"(0, 0.99327606)",,,,
"(0, 0.9942453)",,,,
"(0, 0.99262595)",,,,
"(0, 0.9933703)",,,,
"(0, 0.9935347)",,,,
"(0, 0.99310017)",,,,
"(0, 0.95612967)","(3, 0.04210605)",,,
"(0, 0.9941285)",,,,
"(0, 0.9943405)",,,,
"(0, 0.9928253)",,,,
"(0, 0.99285424)",,,,
"(0, 0.6378104)","(1, 0.34716097)","(2, 0.012189181)",,
"(0, 0.61861145)","(1, 0.32886177)","(2, 0.032247677)","(3, 0.019857593)",
"(0, 0.61800283)","(1, 0.337204)","(3, 0.022862168)","(4, 0.021556325)",
"(0, 0.65802395)","(1, 0.3028323)","(4, 0.036946557)",,
"(0, 0.6078553)","(1, 0.3215722)","(2, 0.044792052)","(4, 0.02368413)",
"(0, 0.6153414)","(1, 0.31010136)","(2, 0.048373803)","(3, 0.025792494)",
"(0, 0.6715955)","(1, 0.29279304)","(2, 0.017603137)","(3, 0.017656304)",
"(0, 0.6161038)","(1, 0.36710292)","(3, 0.016073678)",,
"(0, 0.5089561)","(1, 0.40302873)","(3, 0.03377597)","(4, 0.053887554)",
"(0, 0.6214125)","(1, 0.34452048)","(2, 0.031348363)",,
"(0, 0.7578646)","(1, 0.2113565)","(2, 0.027640482)",,
"(0, 0.69727165)","(1, 0.28302994)","(2, 0.017283065)",,
"(0, 0.63320816)","(1, 0.32666683)","(2, 0.037694626)",,
"(0, 0.50207716)","(1, 0.4487068)","(2, 0.04665485)",,
"(0, 0.6812408)","(1, 0.27994594)","(2, 0.026129607)","(4, 0.010387053)",
"(0, 0.7029024)","(1, 0.29374078)",,,
"(0, 0.6908259)","(1, 0.25835726)","(4, 0.04806596)",,
"(0, 0.72969794)","(1, 0.19141948)","(2, 0.017572355)","(3, 0.060939465)",
"(0, 0.6079462)","(1, 0.38886124)",,,
"(0, 0.64096105)","(1, 0.31458876)","(4, 0.042171907)",,
"(0, 0.5590605)","(1, 0.36119837)","(3, 0.022465363)","(4, 0.056815587)",
"(0, 0.5692133)","(1, 0.3874075)","(2, 0.040603153)",,
"(0, 0.6406557)","(1, 0.3398386)","(3, 0.018794676)",,
"(0, 0.7063485)","(1, 0.26148945)","(2, 0.029283825)",,
"(0, 0.5758311)","(1, 0.34801045)","(2, 0.021235121)","(4, 0.052465715)",
"(0, 0.71534973)","(1, 0.2437939)","(2, 0.038605683)",,
"(0, 0.621635)","(1, 0.26005447)","(2, 0.05066587)","(3, 0.027288789)","(4, 0.04035585)"
"(0, 0.6037112)","(1, 0.38183695)","(4, 0.011522676)",,
"(0, 0.5723004)","(1, 0.38497955)","(3, 0.030243276)","(4, 0.012037018)",
"(0, 0.64193213)","(1, 0.28346378)","(2, 0.07204072)",,
"(0, 0.88989973)","(3, 0.10812195)",,,
"(0, 0.91404927)","(3, 0.08397633)",,,
"(0, 0.87393886)","(3, 0.124279074)",,,
"(0, 0.8841785)","(3, 0.11371229)",,,
"(0, 0.81386185)","(3, 0.1844879)",,,
"(0, 0.93451184)","(3, 0.06365288)",,,
"(0, 0.90693766)","(3, 0.09087381)",,,
"(0, 0.9154054)","(3, 0.08281391)",,,
"(0, 0.890045)","(3, 0.10824264)",,,
"(0, 0.893688)","(3, 0.10398198)",,,
"(0, 0.8780026)","(3, 0.12015705)",,,
"(0, 0.9300166)","(3, 0.067496866)",,,
